Date,XMR-USD,USDT-USD,ETH-USD,BTC-USD,LTC-USD,XLM-USD,BNB-USD,XRP-USD,DOGE-USD,ADA-USD
2017-12-03,200.05099487304688,1.0006599426269531,465.8529968261719,11323.2001953125,101.26300048828125,0.08903499692678452,2.227250099182129,0.25255799293518066,0.002222999930381775,0.13180699944496155
2017-12-04,210.24200439453125,1.0036699771881104,470.2040100097656,11657.2001953125,104.23600006103516,0.0976099967956543,2.4916799068450928,0.2535710036754608,0.0024629998952150345,0.13586999475955963
2017-12-05,269.4840087890625,1.0019700527191162,463.281005859375,11916.7001953125,102.39700317382812,0.12352299690246582,2.5952999591827393,0.2461010068655014,0.0024790000170469284,0.12748800218105316
2017-12-06,278.68499755859375,1.009909987449646,428.5880126953125,14291.5,100.35199737548828,0.1516219973564148,2.5876901149749756,0.23254400491714478,0.0026630000211298466,0.11783900111913681
2017-12-07,280.8550109863281,1.0316599607467651,434.4079895019531,17899.69921875,98.29239654541016,0.1330460011959076,2.779949903488159,0.22282299399375916,0.0027199999894946814,0.10550100356340408
2017-12-08,276.7439880371094,1.0176000595092773,456.031005859375,16569.400390625,124.84600067138672,0.13726000487804413,2.830670118331909,0.25212499499320984,0.002778999973088503,0.11546500027179718
2017-12-09,262.5329895019531,1.0171300172805786,473.50201416015625,15178.2001953125,155.24200439453125,0.13512200117111206,2.6104300022125244,0.24470800161361694,0.002616999903693795,0.11960899829864502
2017-12-10,245.33299255371094,1.0177500247955322,441.72100830078125,15455.400390625,148.66000366210938,0.11926300078630447,2.483370065689087,0.2373329997062683,0.0025470000691711903,0.11028099805116653
2017-12-11,279.66900634765625,1.0185600519180298,515.135986328125,16936.80078125,214.2030029296875,0.14495599269866943,2.7066500186920166,0.2516910135746002,0.0027979998849332333,0.12138299643993378
2017-12-12,308.0669860839844,1.0778800249099731,651.4310302734375,17415.400390625,316.15899658203125,0.1564439982175827,2.6847500801086426,0.373540997505188,0.00330400001257658,0.1338910013437271
2017-12-13,305.7449951171875,1.0271600484848022,702.7670288085938,16408.19921875,302.60198974609375,0.14934200048446655,2.77810001373291,0.4710629880428314,0.003461000043898821,0.1342809945344925
2017-12-14,325.20599365234375,1.0081900358200073,695.8159790039062,16564.0,279.3280029296875,0.18890699744224548,3.1587400436401367,0.8642629981040955,0.0037090000696480274,0.24075299501419067
2017-12-15,312.3219909667969,1.0161000490188599,684.447998046875,17706.900390625,299.77899169921875,0.19586199522018433,3.996150016784668,0.756181001663208,0.0037620000075548887,0.21346700191497803
2017-12-16,327.3210144042969,1.0074199438095093,696.208984375,19497.400390625,298.97198486328125,0.23212499916553497,4.664649963378906,0.7586420178413391,0.005932999774813652,0.4046649932861328
2017-12-17,351.37298583984375,1.0092400312423706,719.9749755859375,19140.80078125,318.718994140625,0.2666209936141968,5.756720066070557,0.7283660173416138,0.00598399993032217,0.5130109786987305
2017-12-18,381.5119934082031,1.0130200386047363,794.64501953125,19114.19921875,358.33599853515625,0.27628299593925476,5.61584997177124,0.7784069776535034,0.006432999856770039,0.5181980133056641
2017-12-19,377.2359924316406,1.0106799602508545,826.822998046875,17776.69921875,350.25299072265625,0.26431000232696533,5.792329788208008,0.7912570238113403,0.005665999837219715,0.5312730073928833
2017-12-20,469.197998046875,1.0001800060272217,819.0859985351562,16624.599609375,314.6210021972656,0.2523860037326813,5.176209926605225,0.7759640216827393,0.006661000195890665,0.4861510097980499
2017-12-21,417.9800109863281,1.0092099905014038,821.06298828125,15802.900390625,317.4620056152344,0.2572000026702881,5.180009841918945,1.193060040473938,0.007424999959766865,0.477851003408432
2017-12-22,346.1130065917969,1.0179500579833984,674.8599853515625,13831.7998046875,264.9320068359375,0.21671700477600098,4.336150169372559,1.1382800340652466,0.006053999997675419,0.407150000333786
2017-12-23,382.03900146484375,1.045259952545166,719.3870239257812,14699.2001953125,288.2659912109375,0.23417900502681732,4.839260101318359,1.174340009689331,0.007259000092744827,0.41402700543403625
2017-12-24,337.05999755859375,1.0230300426483154,694.1480102539062,13925.7998046875,275.9800109863281,0.2244500070810318,5.285679817199707,1.0439499616622925,0.008581999689340591,0.39002901315689087
2017-12-25,360.7820129394531,1.0111299753189087,765.833984375,14026.599609375,273.3900146484375,0.2285110056400299,6.560009956359863,1.1223200559616089,0.008930999785661697,0.416363000869751
2017-12-26,381.5429992675781,1.0040700435638428,773.8359985351562,16099.7998046875,286.5039978027344,0.2260179966688156,9.029419898986816,1.1894899606704712,0.009410999715328217,0.42846500873565674
2017-12-27,421.8489990234375,1.003659963607788,762.8419799804688,15838.5,272.17401123046875,0.22922399640083313,10.107000350952148,1.3996399641036987,0.008871999569237232,0.41417598724365234
2017-12-28,378.90399169921875,1.0065900087356567,737.0230102539062,14606.5,249.92999267578125,0.22354400157928467,9.321410179138184,1.4308799505233765,0.008485999889671803,0.4077009856700897
2017-12-29,377.3659973144531,1.0056400299072266,753.5919799804688,14656.2001953125,245.5019989013672,0.32294100522994995,8.807600021362305,2.214600086212158,0.00939099956303835,0.5292990207672119
2017-12-30,330.8039855957031,1.0213500261306763,717.2570190429688,12952.2001953125,218.96299743652344,0.3232020139694214,7.841010093688965,2.159019947052002,0.007860000245273113,0.6392430067062378
2017-12-31,349.0260009765625,1.0122599601745605,756.7329711914062,14156.400390625,232.0959930419922,0.3607560098171234,8.635580062866211,2.300570011138916,0.00897200033068657,0.719694972038269
2018-01-01,358.989990234375,1.0072799921035767,772.6409912109375,13657.2001953125,229.0330047607422,0.48000800609588623,8.414609909057617,2.3910300731658936,0.00890900008380413,0.7286570072174072
2018-01-02,383.4169921875,1.0048999786376953,884.4439697265625,14982.099609375,255.6840057373047,0.564765989780426,8.837770462036133,2.4809000492095947,0.009145000018179417,0.7825869917869568
2018-01-03,412.06298828125,1.0134400129318237,962.719970703125,15201.0,245.3679962158203,0.8962270021438599,9.535880088806152,3.105370044708252,0.009320000186562538,1.0796600580215454
2018-01-04,403.0480041503906,1.0025299787521362,980.9219970703125,15599.2001953125,241.3699951171875,0.724049985408783,9.213990211486816,3.1966300010681152,0.009643999859690666,1.1141200065612793
2018-01-05,384.9360046386719,0.9986339807510376,997.719970703125,17429.5,249.27099609375,0.6627119779586792,14.917200088500977,3.0487101078033447,0.012167000211775303,0.9995589852333069
2018-01-06,452.77099609375,1.0089900493621826,1041.6800537109375,17527.0,296.4540100097656,0.709945023059845,22.75979995727539,3.0939700603485107,0.014863000251352787,1.02715003490448
2018-01-07,459.33099365234375,1.0015699863433838,1153.1700439453125,16477.599609375,288.45098876953125,0.6996449828147888,18.65679931640625,3.377810001373291,0.01708799973130226,1.0085200071334839
2018-01-08,405.0740051269531,1.0093200206756592,1148.530029296875,15170.099609375,255.76300048828125,0.6293230056762695,18.260900497436523,2.456209897994995,0.015045000240206718,0.8990020155906677
2018-01-09,413.3340148925781,1.0059900283813477,1299.739990234375,14595.400390625,247.03700256347656,0.5856530070304871,17.411800384521484,2.1017799377441406,0.013419999741017818,0.8147429823875427
2018-01-10,407.7409973144531,1.0012799501419067,1255.8199462890625,14973.2998046875,250.51800537109375,0.5669299960136414,17.39080047607422,1.9749200344085693,0.013101999647915363,0.7931209802627563
2018-01-11,355.5920104980469,1.001710057258606,1154.9300537109375,13405.7998046875,229.36599731445312,0.5581259727478027,21.042699813842773,1.9507999420166016,0.011469000019133091,0.6884120106697083
2018-01-12,394.7829895019531,1.0060800313949585,1273.199951171875,13980.599609375,236.8560028076172,0.6779599785804749,22.316299438476562,2.0432300567626953,0.013055999763309956,0.8975080251693726
2018-01-13,420.0539855957031,1.002020001411438,1396.4200439453125,14360.2001953125,259.1929931640625,0.671563982963562,22.174400329589844,2.0213499069213867,0.013023000210523605,0.8841239809989929
2018-01-14,399.5190124511719,1.0161199569702148,1366.77001953125,13772.0,238.6750030517578,0.6308559775352478,20.777299880981445,1.8611899614334106,0.011683999560773373,0.802262008190155
2018-01-15,414.57000732421875,1.0066200494766235,1291.9200439453125,13819.7998046875,232.7740020751953,0.5992709994316101,19.564699172973633,1.6767300367355347,0.009856999851763248,0.7785869836807251
2018-01-16,320.0369873046875,1.0341500043869019,1053.68994140625,11490.5,188.33099365234375,0.441197007894516,13.891900062561035,1.1792399883270264,0.006821999792009592,0.626492977142334
2018-01-17,319.1860046386719,1.0145299434661865,1014.25,11188.599609375,186.51600646972656,0.47718700766563416,14.203200340270996,1.306339979171753,0.007648000027984381,0.6291019916534424
2018-01-18,316.4679870605469,1.023110032081604,1036.280029296875,11474.900390625,192.83700561523438,0.5095229744911194,14.280400276184082,1.5965800285339355,0.00796900037676096,0.6598430275917053
2018-01-19,364.6210021972656,1.004539966583252,1039.0999755859375,11607.400390625,192.96400451660156,0.5062320232391357,14.940600395202637,1.552049994468689,0.007871000096201897,0.6504979729652405
2018-01-20,383.78900146484375,1.0011099576950073,1155.1500244140625,12899.2001953125,211.01800537109375,0.5346770286560059,16.19029998779297,1.5786199569702148,0.008448000065982342,0.7075099945068359
2018-01-21,345.0790100097656,0.9998610019683838,1049.5799560546875,11600.099609375,190.42100524902344,0.46411699056625366,14.068300247192383,1.3800400495529175,0.0071310000494122505,0.6131629943847656
2018-01-22,315.89801025390625,1.0050400495529175,1003.260009765625,10931.400390625,180.00799560546875,0.4863379895687103,13.014599800109863,1.3573499917984009,0.00673400005325675,0.5704579949378967
2018-01-23,308.46099853515625,1.0050499439239502,986.22900390625,10868.400390625,177.8070068359375,0.4861850142478943,13.093500137329102,1.3370699882507324,0.006672999821603298,0.5630699992179871
2018-01-24,317.3999938964844,0.997484028339386,1058.780029296875,11359.400390625,179.98699951171875,0.5670139789581299,13.628700256347656,1.3571499586105347,0.007083000149577856,0.6222079992294312
2018-01-25,317.1029968261719,0.9995949864387512,1056.030029296875,11259.400390625,180.27200317382812,0.608253002166748,13.228400230407715,1.3122299909591675,0.007666999939829111,0.6374949812889099
2018-01-26,323.68499755859375,1.004140019416809,1055.1700439453125,11171.400390625,176.73399353027344,0.6339160203933716,13.218199729919434,1.217270016670227,0.007236999925225973,0.6233819723129272
2018-01-27,321.3550109863281,0.9933249950408936,1107.0699462890625,11440.7001953125,180.88600158691406,0.6130610108375549,13.253000259399414,1.2191100120544434,0.007373000029474497,0.616832971572876
2018-01-28,332.1669921875,0.988789975643158,1246.010009765625,11786.2998046875,193.86500549316406,0.6344209909439087,13.540200233459473,1.3996000289916992,0.007464999798685312,0.6702859997749329
2018-01-29,316.62799072265625,0.9953190088272095,1182.3599853515625,11296.400390625,181.66400146484375,0.5892829895019531,12.76449966430664,1.3239699602127075,0.0069670001976192,0.6232039928436279
2018-01-30,274.0159912109375,0.98648601770401,1071.1300048828125,10106.2998046875,165.2760009765625,0.4896480143070221,11.250699996948242,1.1385600566864014,0.006023999769240618,0.5319129824638367
2018-01-31,272.8890075683594,0.9902740120887756,1118.31005859375,10221.099609375,163.3509979248047,0.5397970080375671,11.145000457763672,1.1623899936676025,0.006010000128298998,0.5193150043487549
2018-02-01,240.96499633789062,0.986939013004303,1036.7900390625,9170.5400390625,142.2969970703125,0.4564549922943115,9.515839576721191,0.9625300168991089,0.005028999876230955,0.421671986579895
2018-02-02,235.6300048828125,0.9907469749450684,915.7849731445312,8830.75,131.37899780273438,0.4050750136375427,9.652290344238281,0.8847839832305908,0.004474999848753214,0.39053401350975037
2018-02-03,251.58799743652344,1.0013099908828735,964.0189819335938,9174.91015625,160.25,0.43005600571632385,9.749679565429688,0.9240429997444153,0.005164000205695629,0.438836008310318
2018-02-04,221.04600524902344,1.0101300477981567,834.6820068359375,8277.009765625,148.02499389648438,0.37723100185394287,8.458640098571777,0.8157029747962952,0.004399000201374292,0.3793030083179474
2018-02-05,179.48699951171875,0.9963080286979675,697.9509887695312,6955.27001953125,125.33000183105469,0.3311919867992401,6.7050299644470215,0.691798985004425,0.0035329998936504126,0.3273710012435913
2018-02-06,212.28900146484375,1.0100899934768677,793.1220092773438,7754.0,142.99099731445312,0.37081098556518555,8.288849830627441,0.7763929963111877,0.004360999912023544,0.36975300312042236
2018-02-07,207.27499389648438,1.0013999938964844,757.0679931640625,7621.2998046875,138.2030029296875,0.3421249985694885,8.095009803771973,0.7238950133323669,0.004296999890357256,0.34044700860977173
2018-02-08,247.2239990234375,1.0189100503921509,817.8070068359375,8265.58984375,149.46600341796875,0.36356499791145325,8.595499992370605,0.8052629828453064,0.00456599984318018,0.35658401250839233
2018-02-09,260.4330139160156,1.0021100044250488,883.864990234375,8736.98046875,163.9499969482422,0.4010680019855499,9.730460166931152,0.9544280171394348,0.004999999888241291,0.3916020095348358
2018-02-10,250.02999877929688,1.0037000179290771,860.4149780273438,8621.900390625,155.59300231933594,0.4068560004234314,9.255970001220703,1.070739984512329,0.004989000037312508,0.4058719873428345
2018-02-11,229.48500061035156,0.9992510080337524,814.6599731445312,8129.97021484375,148.99000549316406,0.3700050115585327,8.704910278320312,1.0041600465774536,0.00495600001886487,0.36976900696754456
2018-02-12,247.5679931640625,1.0000900030136108,868.7069702148438,8926.5703125,161.5659942626953,0.3956489861011505,9.322469711303711,1.0810099840164185,0.0054720002226531506,0.38431501388549805
2018-02-13,234.68899536132812,1.001099944114685,845.2579956054688,8598.3095703125,159.5540008544922,0.410614013671875,8.986780166625977,1.0274100303649902,0.005638000089675188,0.3733139932155609
2018-02-14,276.6619873046875,1.0007699728012085,923.5609741210938,9494.6298828125,213.35899353027344,0.4538879990577698,10.40060043334961,1.1416200399398804,0.006730000022798777,0.3969079852104187
2018-02-15,303.2510070800781,1.0054099559783936,936.9760131835938,10166.400390625,225.42599487304688,0.45355600118637085,10.931099891662598,1.1468600034713745,0.007346999831497669,0.40936800837516785
2018-02-16,296.47698974609375,1.0020999908447266,944.2100219726562,10233.900390625,230.12399291992188,0.4554460048675537,11.201600074768066,1.1380300521850586,0.007034000009298325,0.4038099944591522
2018-02-17,325.6650085449219,1.0037000179290771,974.114990234375,11112.7001953125,229.46499633789062,0.47907501459121704,11.689299583435059,1.2049800157546997,0.0070489998906850815,0.41988301277160645
2018-02-18,300.1180114746094,1.0051900148391724,923.9210205078125,10551.7998046875,215.73599243164062,0.4503990113735199,10.702400207519531,1.120460033416748,0.006424000021070242,0.3856180012226105
2018-02-19,316.4939880371094,1.0006099939346313,943.864990234375,11225.2998046875,223.0570068359375,0.4529320001602173,11.075699806213379,1.1444200277328491,0.006697000004351139,0.3914720118045807
2018-02-20,304.39599609375,1.0006099939346313,895.3709716796875,11403.7001953125,232.8509979248047,0.4022890031337738,9.904509544372559,1.089460015296936,0.0070940000005066395,0.37877899408340454
2018-02-21,322.60699462890625,1.0009700059890747,849.9710083007812,10690.400390625,213.3520050048828,0.39676499366760254,9.380789756774902,1.0153900384902954,0.006581000052392483,0.36444100737571716
2018-02-22,282.760009765625,1.0040899515151978,812.844970703125,10005.0,195.30799865722656,0.36644700169563293,8.904029846191406,0.9417880177497864,0.006258999928832054,0.3378709852695465
2018-02-23,285.7080078125,1.0015699863433838,864.1890258789062,10301.099609375,209.3090057373047,0.38198500871658325,9.692110061645508,0.9988549947738647,0.006647999864071608,0.3452579975128174
2018-02-24,273.7900085449219,1.0028400421142578,840.5150146484375,9813.0703125,209.4219970703125,0.35516300797462463,9.1419095993042,0.9544020295143127,0.0063240001909434795,0.3229660093784332
2018-02-25,281.02301025390625,1.0003399848937988,844.8099975585938,9664.73046875,220.47500610351562,0.3573020100593567,9.346599578857422,0.9434869885444641,0.006142000202089548,0.34403300285339355
2018-02-26,293.6080017089844,0.9995610117912292,869.3150024414062,10366.7001953125,220.96200561523438,0.3645789921283722,9.90231990814209,0.9568589925765991,0.0063390000723302364,0.3383350074291229
2018-02-27,302.5409851074219,1.0005199909210205,878.2650146484375,10725.599609375,216.5989990234375,0.36205101013183594,10.659899711608887,0.9473050236701965,0.006291000172495842,0.33553600311279297
2018-02-28,285.6969909667969,0.9989029765129089,855.198974609375,10397.900390625,202.89500427246094,0.3339160084724426,10.438199996948242,0.9045829772949219,0.006018000189214945,0.31258100271224976
2018-03-01,314.0350036621094,1.0004199743270874,872.2000122070312,10951.0,209.75,0.3393140137195587,10.509699821472168,0.9283469915390015,0.006215000059455633,0.30439698696136475
2018-03-02,344.72900390625,0.9997299909591675,856.85302734375,11086.400390625,212.55599975585938,0.32010701298713684,10.224800109863281,0.9101439714431763,0.005481999833136797,0.293503999710083
2018-03-03,352.9549865722656,1.0008699893951416,857.2249755859375,11489.7001953125,210.64300537109375,0.35016798973083496,10.217900276184082,0.907804012298584,0.0053010000847280025,0.297105997800827
2018-03-04,368.9739990234375,0.9976119995117188,866.677978515625,11512.599609375,213.7989959716797,0.3619300127029419,10.348099708557129,1.0055400133132935,0.005501999985426664,0.3007870018482208
2018-03-05,373.24700927734375,0.9988639950752258,853.6840209960938,11573.2998046875,211.1750030517578,0.35203099250793457,10.11050033569336,0.9593679904937744,0.005218000151216984,0.2976219952106476
2018-03-06,346.39801025390625,1.000499963760376,816.9509887695312,10779.900390625,196.6009979248047,0.3379110097885132,9.384380340576172,0.9228870272636414,0.004610000178217888,0.2853569984436035
2018-03-07,339.14801025390625,1.0024800300598145,752.8309936523438,9965.5703125,185.83900451660156,0.3291029930114746,9.034879684448242,0.871209979057312,0.004023999907076359,0.2472810000181198
2018-03-08,278.6369934082031,1.005910038948059,704.5960083007812,9395.009765625,176.51100158691406,0.31193798780441284,8.310440063476562,0.8258569836616516,0.004025000147521496,0.22174300253391266
2018-03-09,288.0899963378906,1.0016599893569946,728.916015625,9337.5498046875,187.16799926757812,0.31185901165008545,8.313070297241211,0.8497610092163086,0.004145999904721975,0.2222069948911667
2018-03-10,257.04400634765625,1.0051900148391724,686.8900146484375,8866.0,177.73199462890625,0.29266101121902466,7.67165994644165,0.7966269850730896,0.003973000217229128,0.2098730057477951
2018-03-11,282.35101318359375,1.0038399696350098,723.3389892578125,9578.6298828125,188.9459991455078,0.30421701073646545,8.272379875183105,0.8311219811439514,0.004209999926388264,0.22349800169467926
2018-03-12,259.4219970703125,1.0023499727249146,699.8309936523438,9205.1201171875,178.23399353027344,0.2917650043964386,8.039270401000977,0.8010479807853699,0.004031999967992306,0.22372199594974518
2018-03-13,248.0679931640625,0.9998430013656616,690.8270263671875,9194.849609375,175.78199768066406,0.29019299149513245,10.11520004272461,0.7897109985351562,0.00395999988541007,0.22302600741386414
2018-03-14,215.55999755859375,1.002750039100647,614.291015625,8269.8095703125,161.1009979248047,0.24868899583816528,8.959210395812988,0.7019019722938538,0.003524000057950616,0.19956199824810028
2018-03-15,213.31100463867188,1.0012799501419067,611.3040161132812,8300.8603515625,164.4759979248047,0.24065500497817993,9.099080085754395,0.6972690224647522,0.0035359999164938927,0.18570899963378906
2018-03-16,215.7030029296875,0.9985510110855103,601.666015625,8338.349609375,165.4499969482422,0.22999100387096405,9.111319541931152,0.6892600059509277,0.0035099999513477087,0.17887799441814423
2018-03-17,197.91299438476562,1.0016200542449951,552.7789916992188,7916.8798828125,152.968994140625,0.20673100650310516,8.987739562988281,0.6378560066223145,0.003298999974504113,0.15476299822330475
2018-03-18,209.63299560546875,1.0030800104141235,538.6439819335938,8223.6796875,154.07400512695312,0.2204730063676834,8.951849937438965,0.6587769985198975,0.0031900000758469105,0.15615500509738922
2018-03-19,216.7729949951172,0.9898669719696045,556.7260131835938,8630.650390625,161.14199829101562,0.2502259910106659,8.9927396774292,0.7490800023078918,0.00343999988399446,0.19764800369739532
2018-03-20,223.73699951171875,0.996832013130188,557.1749877929688,8913.4697265625,168.81700134277344,0.26796799898147583,9.160929679870605,0.7098079919815063,0.0036510000936686993,0.20494699478149414
2018-03-21,218.63299560546875,0.999243974685669,561.7319946289062,8929.2802734375,169.052001953125,0.2546359896659851,9.982000350952148,0.693664014339447,0.0036589999217540026,0.2131890058517456
2018-03-22,212.7100067138672,0.9989820122718811,539.7020263671875,8728.4697265625,163.6719970703125,0.2432119995355606,10.066300392150879,0.6627429723739624,0.0035280000884085894,0.20348100364208221
2018-03-23,213.9149932861328,0.9902349710464478,539.6190185546875,8879.6201171875,167.83200073242188,0.23614700138568878,11.737600326538086,0.6431739926338196,0.0035600000992417336,0.18925899267196655
2018-03-24,209.1580047607422,1.0090999603271484,526.4390258789062,8668.1201171875,159.63099670410156,0.23542200028896332,13.089099884033203,0.6412649750709534,0.003590000094845891,0.1892009973526001
2018-03-25,211.78399658203125,0.9996860027313232,524.2869873046875,8495.7802734375,160.08399963378906,0.2399519979953766,12.783100128173828,0.6418750286102295,0.003504999913275242,0.18460500240325928
2018-03-26,197.1750030517578,1.0034099817276,489.95098876953125,8209.400390625,149.2209930419922,0.228861004114151,12.061400413513184,0.5994629859924316,0.0032889998983591795,0.1678059995174408
2018-03-27,187.92999267578125,1.0016100406646729,450.1159973144531,7833.0400390625,135.7790069580078,0.2160329967737198,11.508299827575684,0.5779169797897339,0.0031449999660253525,0.15492600202560425
2018-03-28,199.15899658203125,0.9992039799690247,446.27899169921875,7954.47998046875,131.7469940185547,0.21925100684165955,11.640399932861328,0.5780019760131836,0.003140999935567379,0.16005800664424896
2018-03-29,176.86199951171875,0.9986230134963989,385.9679870605469,7165.7001953125,114.67900085449219,0.19081899523735046,10.196100234985352,0.5115110278129578,0.002827000105753541,0.14688199758529663
2018-03-30,172.36300659179688,0.9989429712295532,394.6449890136719,6890.52001953125,118.5979995727539,0.18873299658298492,10.3503999710083,0.509564995765686,0.0027630000840872526,0.14720900356769562
2018-03-31,179.55999755859375,1.0007699728012085,396.4570007324219,6973.52978515625,116.60700225830078,0.20677800476551056,11.055899620056152,0.5123530030250549,0.002819000044837594,0.15591900050640106
2018-04-01,175.50799560546875,0.999809980392456,379.60699462890625,6844.22998046875,115.22200012207031,0.2065819948911667,11.066200256347656,0.4850809872150421,0.002718999981880188,0.1507679969072342
2018-04-02,177.5070037841797,1.0001300573349,386.42498779296875,7083.7998046875,119.30599975585938,0.2248779982328415,12.620699882507324,0.5006880164146423,0.0027970001101493835,0.15638500452041626
2018-04-03,189.53500366210938,1.0003700256347656,416.89300537109375,7456.10986328125,134.47000122070312,0.23569099605083466,13.360699653625488,0.5580440163612366,0.0029800001066178083,0.17244699597358704
2018-04-04,170.1009979248047,1.000830054283142,380.5429992675781,6853.83984375,118.41200256347656,0.20410799980163574,12.190400123596191,0.5016310214996338,0.0027699999045580626,0.1553560048341751
2018-04-05,173.3090057373047,1.0025299787521362,383.23199462890625,6811.47021484375,119.13099670410156,0.19794000685214996,12.45359992980957,0.49580100178718567,0.002713999943807721,0.14875799417495728
2018-04-06,162.00399780273438,1.0010900497436523,370.2850036621094,6636.31982421875,113.15499877929688,0.1933169960975647,12.258399963378906,0.4764310121536255,0.0026700000744313,0.14445100724697113
2018-04-07,170.12399291992188,0.9996439814567566,385.3139953613281,6911.08984375,116.26000213623047,0.2018589973449707,12.455699920654297,0.48786699771881104,0.0028019999153912067,0.1487939953804016
2018-04-08,173.9709930419922,0.9968090057373047,400.50799560546875,7023.52001953125,117.6709976196289,0.20637699961662292,12.117600440979004,0.5003979802131653,0.0028429999947547913,0.1565990000963211
2018-04-09,167.06500244140625,0.9975550174713135,398.5260009765625,6770.72998046875,114.98999786376953,0.19733299314975739,11.868300437927246,0.4918549954891205,0.0027630000840872526,0.15310600399971008
