Date,USDT-USD,XMR-USD,ADA-USD,BTC-USD,ETH-USD,XLM-USD,XRP-USD,DOGE-USD,LTC-USD,BNB-USD
2017-11-28,1.0001399517059326,203.2100067138672,0.11974400281906128,10058.7998046875,472.9020080566406,0.08141499757766724,0.2991519868373871,0.002363000065088272,96.03379821777344,1.9171099662780762
2017-11-29,0.9906060099601746,168.14999389648438,0.08971799910068512,9888.6103515625,427.52301025390625,0.06442400068044662,0.2430640012025833,0.0020800000056624413,85.57099914550781,1.7515300512313843
2017-11-30,1.0081000328063965,180.13800048828125,0.11988300085067749,10233.599609375,447.114013671875,0.07287099957466125,0.2508780062198639,0.002078999998047948,88.33070373535156,1.9969700574874878
2017-12-01,1.0097800493240356,190.93800354003906,0.1313520073890686,10975.599609375,466.5400085449219,0.0898829996585846,0.2556990087032318,0.002148000057786703,99.00370025634766,2.070230007171631
2017-12-02,0.9996539950370789,203.03399658203125,0.13235099613666534,11074.599609375,463.4490051269531,0.09381599724292755,0.2554920017719269,0.0021490000654011965,100.28399658203125,2.084160089492798
2017-12-03,1.0006599426269531,200.05099487304688,0.13180699944496155,11323.2001953125,465.8529968261719,0.08903499692678452,0.25255799293518066,0.002222999930381775,101.26300048828125,2.227250099182129
2017-12-04,1.0036699771881104,210.24200439453125,0.13586999475955963,11657.2001953125,470.2040100097656,0.0976099967956543,0.2535710036754608,0.0024629998952150345,104.23600006103516,2.4916799068450928
2017-12-05,1.0019700527191162,269.4840087890625,0.12748800218105316,11916.7001953125,463.281005859375,0.12352299690246582,0.2461010068655014,0.0024790000170469284,102.39700317382812,2.5952999591827393
2017-12-06,1.009909987449646,278.68499755859375,0.11783900111913681,14291.5,428.5880126953125,0.1516219973564148,0.23254400491714478,0.0026630000211298466,100.35199737548828,2.5876901149749756
2017-12-07,1.0316599607467651,280.8550109863281,0.10550100356340408,17899.69921875,434.4079895019531,0.1330460011959076,0.22282299399375916,0.0027199999894946814,98.29239654541016,2.779949903488159
2017-12-08,1.0176000595092773,276.7439880371094,0.11546500027179718,16569.400390625,456.031005859375,0.13726000487804413,0.25212499499320984,0.002778999973088503,124.84600067138672,2.830670118331909
2017-12-09,1.0171300172805786,262.5329895019531,0.11960899829864502,15178.2001953125,473.50201416015625,0.13512200117111206,0.24470800161361694,0.002616999903693795,155.24200439453125,2.6104300022125244
2017-12-10,1.0177500247955322,245.33299255371094,0.11028099805116653,15455.400390625,441.72100830078125,0.11926300078630447,0.2373329997062683,0.0025470000691711903,148.66000366210938,2.483370065689087
2017-12-11,1.0185600519180298,279.66900634765625,0.12138299643993378,16936.80078125,515.135986328125,0.14495599269866943,0.2516910135746002,0.0027979998849332333,214.2030029296875,2.7066500186920166
2017-12-12,1.0778800249099731,308.0669860839844,0.1338910013437271,17415.400390625,651.4310302734375,0.1564439982175827,0.373540997505188,0.00330400001257658,316.15899658203125,2.6847500801086426
2017-12-13,1.0271600484848022,305.7449951171875,0.1342809945344925,16408.19921875,702.7670288085938,0.14934200048446655,0.4710629880428314,0.003461000043898821,302.60198974609375,2.77810001373291
2017-12-14,1.0081900358200073,325.20599365234375,0.24075299501419067,16564.0,695.8159790039062,0.18890699744224548,0.8642629981040955,0.0037090000696480274,279.3280029296875,3.1587400436401367
2017-12-15,1.0161000490188599,312.3219909667969,0.21346700191497803,17706.900390625,684.447998046875,0.19586199522018433,0.756181001663208,0.0037620000075548887,299.77899169921875,3.996150016784668
2017-12-16,1.0074199438095093,327.3210144042969,0.4046649932861328,19497.400390625,696.208984375,0.23212499916553497,0.7586420178413391,0.005932999774813652,298.97198486328125,4.664649963378906
2017-12-17,1.0092400312423706,351.37298583984375,0.5130109786987305,19140.80078125,719.9749755859375,0.2666209936141968,0.7283660173416138,0.00598399993032217,318.718994140625,5.756720066070557
2017-12-18,1.0130200386047363,381.5119934082031,0.5181980133056641,19114.19921875,794.64501953125,0.27628299593925476,0.7784069776535034,0.006432999856770039,358.33599853515625,5.61584997177124
2017-12-19,1.0106799602508545,377.2359924316406,0.5312730073928833,17776.69921875,826.822998046875,0.26431000232696533,0.7912570238113403,0.005665999837219715,350.25299072265625,5.792329788208008
2017-12-20,1.0001800060272217,469.197998046875,0.4861510097980499,16624.599609375,819.0859985351562,0.2523860037326813,0.7759640216827393,0.006661000195890665,314.6210021972656,5.176209926605225
2017-12-21,1.0092099905014038,417.9800109863281,0.477851003408432,15802.900390625,821.06298828125,0.2572000026702881,1.193060040473938,0.007424999959766865,317.4620056152344,5.180009841918945
2017-12-22,1.0179500579833984,346.1130065917969,0.407150000333786,13831.7998046875,674.8599853515625,0.21671700477600098,1.1382800340652466,0.006053999997675419,264.9320068359375,4.336150169372559
2017-12-23,1.045259952545166,382.03900146484375,0.41402700543403625,14699.2001953125,719.3870239257812,0.23417900502681732,1.174340009689331,0.007259000092744827,288.2659912109375,4.839260101318359
2017-12-24,1.0230300426483154,337.05999755859375,0.39002901315689087,13925.7998046875,694.1480102539062,0.2244500070810318,1.0439499616622925,0.008581999689340591,275.9800109863281,5.285679817199707
2017-12-25,1.0111299753189087,360.7820129394531,0.416363000869751,14026.599609375,765.833984375,0.2285110056400299,1.1223200559616089,0.008930999785661697,273.3900146484375,6.560009956359863
2017-12-26,1.0040700435638428,381.5429992675781,0.42846500873565674,16099.7998046875,773.8359985351562,0.2260179966688156,1.1894899606704712,0.009410999715328217,286.5039978027344,9.029419898986816
2017-12-27,1.003659963607788,421.8489990234375,0.41417598724365234,15838.5,762.8419799804688,0.22922399640083313,1.3996399641036987,0.008871999569237232,272.17401123046875,10.107000350952148
2017-12-28,1.0065900087356567,378.90399169921875,0.4077009856700897,14606.5,737.0230102539062,0.22354400157928467,1.4308799505233765,0.008485999889671803,249.92999267578125,9.321410179138184
2017-12-29,1.0056400299072266,377.3659973144531,0.5292990207672119,14656.2001953125,753.5919799804688,0.32294100522994995,2.214600086212158,0.00939099956303835,245.5019989013672,8.807600021362305
2017-12-30,1.0213500261306763,330.8039855957031,0.6392430067062378,12952.2001953125,717.2570190429688,0.3232020139694214,2.159019947052002,0.007860000245273113,218.96299743652344,7.841010093688965
2017-12-31,1.0122599601745605,349.0260009765625,0.719694972038269,14156.400390625,756.7329711914062,0.3607560098171234,2.300570011138916,0.00897200033068657,232.0959930419922,8.635580062866211
2018-01-01,1.0072799921035767,358.989990234375,0.7286570072174072,13657.2001953125,772.6409912109375,0.48000800609588623,2.3910300731658936,0.00890900008380413,229.0330047607422,8.414609909057617
2018-01-02,1.0048999786376953,383.4169921875,0.7825869917869568,14982.099609375,884.4439697265625,0.564765989780426,2.4809000492095947,0.009145000018179417,255.6840057373047,8.837770462036133
2018-01-03,1.0134400129318237,412.06298828125,1.0796600580215454,15201.0,962.719970703125,0.8962270021438599,3.105370044708252,0.009320000186562538,245.3679962158203,9.535880088806152
2018-01-04,1.0025299787521362,403.0480041503906,1.1141200065612793,15599.2001953125,980.9219970703125,0.724049985408783,3.1966300010681152,0.009643999859690666,241.3699951171875,9.213990211486816
2018-01-05,0.9986339807510376,384.9360046386719,0.9995589852333069,17429.5,997.719970703125,0.6627119779586792,3.0487101078033447,0.012167000211775303,249.27099609375,14.917200088500977
2018-01-06,1.0089900493621826,452.77099609375,1.02715003490448,17527.0,1041.6800537109375,0.709945023059845,3.0939700603485107,0.014863000251352787,296.4540100097656,22.75979995727539
2018-01-07,1.0015699863433838,459.33099365234375,1.0085200071334839,16477.599609375,1153.1700439453125,0.6996449828147888,3.377810001373291,0.01708799973130226,288.45098876953125,18.65679931640625
2018-01-08,1.0093200206756592,405.0740051269531,0.8990020155906677,15170.099609375,1148.530029296875,0.6293230056762695,2.456209897994995,0.015045000240206718,255.76300048828125,18.260900497436523
2018-01-09,1.0059900283813477,413.3340148925781,0.8147429823875427,14595.400390625,1299.739990234375,0.5856530070304871,2.1017799377441406,0.013419999741017818,247.03700256347656,17.411800384521484
2018-01-10,1.0012799501419067,407.7409973144531,0.7931209802627563,14973.2998046875,1255.8199462890625,0.5669299960136414,1.9749200344085693,0.013101999647915363,250.51800537109375,17.39080047607422
2018-01-11,1.001710057258606,355.5920104980469,0.6884120106697083,13405.7998046875,1154.9300537109375,0.5581259727478027,1.9507999420166016,0.011469000019133091,229.36599731445312,21.042699813842773
2018-01-12,1.0060800313949585,394.7829895019531,0.8975080251693726,13980.599609375,1273.199951171875,0.6779599785804749,2.0432300567626953,0.013055999763309956,236.8560028076172,22.316299438476562
2018-01-13,1.002020001411438,420.0539855957031,0.8841239809989929,14360.2001953125,1396.4200439453125,0.671563982963562,2.0213499069213867,0.013023000210523605,259.1929931640625,22.174400329589844
2018-01-14,1.0161199569702148,399.5190124511719,0.802262008190155,13772.0,1366.77001953125,0.6308559775352478,1.8611899614334106,0.011683999560773373,238.6750030517578,20.777299880981445
2018-01-15,1.0066200494766235,414.57000732421875,0.7785869836807251,13819.7998046875,1291.9200439453125,0.5992709994316101,1.6767300367355347,0.009856999851763248,232.7740020751953,19.564699172973633
2018-01-16,1.0341500043869019,320.0369873046875,0.626492977142334,11490.5,1053.68994140625,0.441197007894516,1.1792399883270264,0.006821999792009592,188.33099365234375,13.891900062561035
2018-01-17,1.0145299434661865,319.1860046386719,0.6291019916534424,11188.599609375,1014.25,0.47718700766563416,1.306339979171753,0.007648000027984381,186.51600646972656,14.203200340270996
2018-01-18,1.023110032081604,316.4679870605469,0.6598430275917053,11474.900390625,1036.280029296875,0.5095229744911194,1.5965800285339355,0.00796900037676096,192.83700561523438,14.280400276184082
2018-01-19,1.004539966583252,364.6210021972656,0.6504979729652405,11607.400390625,1039.0999755859375,0.5062320232391357,1.552049994468689,0.007871000096201897,192.96400451660156,14.940600395202637
2018-01-20,1.0011099576950073,383.78900146484375,0.7075099945068359,12899.2001953125,1155.1500244140625,0.5346770286560059,1.5786199569702148,0.008448000065982342,211.01800537109375,16.19029998779297
2018-01-21,0.9998610019683838,345.0790100097656,0.6131629943847656,11600.099609375,1049.5799560546875,0.46411699056625366,1.3800400495529175,0.0071310000494122505,190.42100524902344,14.068300247192383
2018-01-22,1.0050400495529175,315.89801025390625,0.5704579949378967,10931.400390625,1003.260009765625,0.4863379895687103,1.3573499917984009,0.00673400005325675,180.00799560546875,13.014599800109863
2018-01-23,1.0050499439239502,308.46099853515625,0.5630699992179871,10868.400390625,986.22900390625,0.4861850142478943,1.3370699882507324,0.006672999821603298,177.8070068359375,13.093500137329102
2018-01-24,0.997484028339386,317.3999938964844,0.6222079992294312,11359.400390625,1058.780029296875,0.5670139789581299,1.3571499586105347,0.007083000149577856,179.98699951171875,13.628700256347656
2018-01-25,0.9995949864387512,317.1029968261719,0.6374949812889099,11259.400390625,1056.030029296875,0.608253002166748,1.3122299909591675,0.007666999939829111,180.27200317382812,13.228400230407715
2018-01-26,1.004140019416809,323.68499755859375,0.6233819723129272,11171.400390625,1055.1700439453125,0.6339160203933716,1.217270016670227,0.007236999925225973,176.73399353027344,13.218199729919434
2018-01-27,0.9933249950408936,321.3550109863281,0.616832971572876,11440.7001953125,1107.0699462890625,0.6130610108375549,1.2191100120544434,0.007373000029474497,180.88600158691406,13.253000259399414
2018-01-28,0.988789975643158,332.1669921875,0.6702859997749329,11786.2998046875,1246.010009765625,0.6344209909439087,1.3996000289916992,0.007464999798685312,193.86500549316406,13.540200233459473
2018-01-29,0.9953190088272095,316.62799072265625,0.6232039928436279,11296.400390625,1182.3599853515625,0.5892829895019531,1.3239699602127075,0.0069670001976192,181.66400146484375,12.76449966430664
2018-01-30,0.98648601770401,274.0159912109375,0.5319129824638367,10106.2998046875,1071.1300048828125,0.4896480143070221,1.1385600566864014,0.006023999769240618,165.2760009765625,11.250699996948242
2018-01-31,0.9902740120887756,272.8890075683594,0.5193150043487549,10221.099609375,1118.31005859375,0.5397970080375671,1.1623899936676025,0.006010000128298998,163.3509979248047,11.145000457763672
2018-02-01,0.986939013004303,240.96499633789062,0.421671986579895,9170.5400390625,1036.7900390625,0.4564549922943115,0.9625300168991089,0.005028999876230955,142.2969970703125,9.515839576721191
2018-02-02,0.9907469749450684,235.6300048828125,0.39053401350975037,8830.75,915.7849731445312,0.4050750136375427,0.8847839832305908,0.004474999848753214,131.37899780273438,9.652290344238281
2018-02-03,1.0013099908828735,251.58799743652344,0.438836008310318,9174.91015625,964.0189819335938,0.43005600571632385,0.9240429997444153,0.005164000205695629,160.25,9.749679565429688
2018-02-04,1.0101300477981567,221.04600524902344,0.3793030083179474,8277.009765625,834.6820068359375,0.37723100185394287,0.8157029747962952,0.004399000201374292,148.02499389648438,8.458640098571777
2018-02-05,0.9963080286979675,179.48699951171875,0.3273710012435913,6955.27001953125,697.9509887695312,0.3311919867992401,0.691798985004425,0.0035329998936504126,125.33000183105469,6.7050299644470215
2018-02-06,1.0100899934768677,212.28900146484375,0.36975300312042236,7754.0,793.1220092773438,0.37081098556518555,0.7763929963111877,0.004360999912023544,142.99099731445312,8.288849830627441
2018-02-07,1.0013999938964844,207.27499389648438,0.34044700860977173,7621.2998046875,757.0679931640625,0.3421249985694885,0.7238950133323669,0.004296999890357256,138.2030029296875,8.095009803771973
2018-02-08,1.0189100503921509,247.2239990234375,0.35658401250839233,8265.58984375,817.8070068359375,0.36356499791145325,0.8052629828453064,0.00456599984318018,149.46600341796875,8.595499992370605
2018-02-09,1.0021100044250488,260.4330139160156,0.3916020095348358,8736.98046875,883.864990234375,0.4010680019855499,0.9544280171394348,0.004999999888241291,163.9499969482422,9.730460166931152
2018-02-10,1.0037000179290771,250.02999877929688,0.4058719873428345,8621.900390625,860.4149780273438,0.4068560004234314,1.070739984512329,0.004989000037312508,155.59300231933594,9.255970001220703
2018-02-11,0.9992510080337524,229.48500061035156,0.36976900696754456,8129.97021484375,814.6599731445312,0.3700050115585327,1.0041600465774536,0.00495600001886487,148.99000549316406,8.704910278320312
2018-02-12,1.0000900030136108,247.5679931640625,0.38431501388549805,8926.5703125,868.7069702148438,0.3956489861011505,1.0810099840164185,0.0054720002226531506,161.5659942626953,9.322469711303711
2018-02-13,1.001099944114685,234.68899536132812,0.3733139932155609,8598.3095703125,845.2579956054688,0.410614013671875,1.0274100303649902,0.005638000089675188,159.5540008544922,8.986780166625977
2018-02-14,1.0007699728012085,276.6619873046875,0.3969079852104187,9494.6298828125,923.5609741210938,0.4538879990577698,1.1416200399398804,0.006730000022798777,213.35899353027344,10.40060043334961
2018-02-15,1.0054099559783936,303.2510070800781,0.40936800837516785,10166.400390625,936.9760131835938,0.45355600118637085,1.1468600034713745,0.007346999831497669,225.42599487304688,10.931099891662598
2018-02-16,1.0020999908447266,296.47698974609375,0.4038099944591522,10233.900390625,944.2100219726562,0.4554460048675537,1.1380300521850586,0.007034000009298325,230.12399291992188,11.201600074768066
2018-02-17,1.0037000179290771,325.6650085449219,0.41988301277160645,11112.7001953125,974.114990234375,0.47907501459121704,1.2049800157546997,0.0070489998906850815,229.46499633789062,11.689299583435059
2018-02-18,1.0051900148391724,300.1180114746094,0.3856180012226105,10551.7998046875,923.9210205078125,0.4503990113735199,1.120460033416748,0.006424000021070242,215.73599243164062,10.702400207519531
2018-02-19,1.0006099939346313,316.4939880371094,0.3914720118045807,11225.2998046875,943.864990234375,0.4529320001602173,1.1444200277328491,0.006697000004351139,223.0570068359375,11.075699806213379
2018-02-20,1.0006099939346313,304.39599609375,0.37877899408340454,11403.7001953125,895.3709716796875,0.4022890031337738,1.089460015296936,0.0070940000005066395,232.8509979248047,9.904509544372559
2018-02-21,1.0009700059890747,322.60699462890625,0.36444100737571716,10690.400390625,849.9710083007812,0.39676499366760254,1.0153900384902954,0.006581000052392483,213.3520050048828,9.380789756774902
2018-02-22,1.0040899515151978,282.760009765625,0.3378709852695465,10005.0,812.844970703125,0.36644700169563293,0.9417880177497864,0.006258999928832054,195.30799865722656,8.904029846191406
2018-02-23,1.0015699863433838,285.7080078125,0.3452579975128174,10301.099609375,864.1890258789062,0.38198500871658325,0.9988549947738647,0.006647999864071608,209.3090057373047,9.692110061645508
2018-02-24,1.0028400421142578,273.7900085449219,0.3229660093784332,9813.0703125,840.5150146484375,0.35516300797462463,0.9544020295143127,0.0063240001909434795,209.4219970703125,9.1419095993042
2018-02-25,1.0003399848937988,281.02301025390625,0.34403300285339355,9664.73046875,844.8099975585938,0.3573020100593567,0.9434869885444641,0.006142000202089548,220.47500610351562,9.346599578857422
2018-02-26,0.9995610117912292,293.6080017089844,0.3383350074291229,10366.7001953125,869.3150024414062,0.3645789921283722,0.9568589925765991,0.0063390000723302364,220.96200561523438,9.90231990814209
2018-02-27,1.0005199909210205,302.5409851074219,0.33553600311279297,10725.599609375,878.2650146484375,0.36205101013183594,0.9473050236701965,0.006291000172495842,216.5989990234375,10.659899711608887
2018-02-28,0.9989029765129089,285.6969909667969,0.31258100271224976,10397.900390625,855.198974609375,0.3339160084724426,0.9045829772949219,0.006018000189214945,202.89500427246094,10.438199996948242
2018-03-01,1.0004199743270874,314.0350036621094,0.30439698696136475,10951.0,872.2000122070312,0.3393140137195587,0.9283469915390015,0.006215000059455633,209.75,10.509699821472168
2018-03-02,0.9997299909591675,344.72900390625,0.293503999710083,11086.400390625,856.85302734375,0.32010701298713684,0.9101439714431763,0.005481999833136797,212.55599975585938,10.224800109863281
2018-03-03,1.0008699893951416,352.9549865722656,0.297105997800827,11489.7001953125,857.2249755859375,0.35016798973083496,0.907804012298584,0.0053010000847280025,210.64300537109375,10.217900276184082
2018-03-04,0.9976119995117188,368.9739990234375,0.3007870018482208,11512.599609375,866.677978515625,0.3619300127029419,1.0055400133132935,0.005501999985426664,213.7989959716797,10.348099708557129
2018-03-05,0.9988639950752258,373.24700927734375,0.2976219952106476,11573.2998046875,853.6840209960938,0.35203099250793457,0.9593679904937744,0.005218000151216984,211.1750030517578,10.11050033569336
2018-03-06,1.000499963760376,346.39801025390625,0.2853569984436035,10779.900390625,816.9509887695312,0.3379110097885132,0.9228870272636414,0.004610000178217888,196.6009979248047,9.384380340576172
2018-03-07,1.0024800300598145,339.14801025390625,0.2472810000181198,9965.5703125,752.8309936523438,0.3291029930114746,0.871209979057312,0.004023999907076359,185.83900451660156,9.034879684448242
2018-03-08,1.005910038948059,278.6369934082031,0.22174300253391266,9395.009765625,704.5960083007812,0.31193798780441284,0.8258569836616516,0.004025000147521496,176.51100158691406,8.310440063476562
2018-03-09,1.0016599893569946,288.0899963378906,0.2222069948911667,9337.5498046875,728.916015625,0.31185901165008545,0.8497610092163086,0.004145999904721975,187.16799926757812,8.313070297241211
2018-03-10,1.0051900148391724,257.04400634765625,0.2098730057477951,8866.0,686.8900146484375,0.29266101121902466,0.7966269850730896,0.003973000217229128,177.73199462890625,7.67165994644165
2018-03-11,1.0038399696350098,282.35101318359375,0.22349800169467926,9578.6298828125,723.3389892578125,0.30421701073646545,0.8311219811439514,0.004209999926388264,188.9459991455078,8.272379875183105
2018-03-12,1.0023499727249146,259.4219970703125,0.22372199594974518,9205.1201171875,699.8309936523438,0.2917650043964386,0.8010479807853699,0.004031999967992306,178.23399353027344,8.039270401000977
2018-03-13,0.9998430013656616,248.0679931640625,0.22302600741386414,9194.849609375,690.8270263671875,0.29019299149513245,0.7897109985351562,0.00395999988541007,175.78199768066406,10.11520004272461
2018-03-14,1.002750039100647,215.55999755859375,0.19956199824810028,8269.8095703125,614.291015625,0.24868899583816528,0.7019019722938538,0.003524000057950616,161.1009979248047,8.959210395812988
2018-03-15,1.0012799501419067,213.31100463867188,0.18570899963378906,8300.8603515625,611.3040161132812,0.24065500497817993,0.6972690224647522,0.0035359999164938927,164.4759979248047,9.099080085754395
2018-03-16,0.9985510110855103,215.7030029296875,0.17887799441814423,8338.349609375,601.666015625,0.22999100387096405,0.6892600059509277,0.0035099999513477087,165.4499969482422,9.111319541931152
2018-03-17,1.0016200542449951,197.91299438476562,0.15476299822330475,7916.8798828125,552.7789916992188,0.20673100650310516,0.6378560066223145,0.003298999974504113,152.968994140625,8.987739562988281
2018-03-18,1.0030800104141235,209.63299560546875,0.15615500509738922,8223.6796875,538.6439819335938,0.2204730063676834,0.6587769985198975,0.0031900000758469105,154.07400512695312,8.951849937438965
2018-03-19,0.9898669719696045,216.7729949951172,0.19764800369739532,8630.650390625,556.7260131835938,0.2502259910106659,0.7490800023078918,0.00343999988399446,161.14199829101562,8.9927396774292
2018-03-20,0.996832013130188,223.73699951171875,0.20494699478149414,8913.4697265625,557.1749877929688,0.26796799898147583,0.7098079919815063,0.0036510000936686993,168.81700134277344,9.160929679870605
2018-03-21,0.999243974685669,218.63299560546875,0.2131890058517456,8929.2802734375,561.7319946289062,0.2546359896659851,0.693664014339447,0.0036589999217540026,169.052001953125,9.982000350952148
2018-03-22,0.9989820122718811,212.7100067138672,0.20348100364208221,8728.4697265625,539.7020263671875,0.2432119995355606,0.6627429723739624,0.0035280000884085894,163.6719970703125,10.066300392150879
2018-03-23,0.9902349710464478,213.9149932861328,0.18925899267196655,8879.6201171875,539.6190185546875,0.23614700138568878,0.6431739926338196,0.0035600000992417336,167.83200073242188,11.737600326538086
2018-03-24,1.0090999603271484,209.1580047607422,0.1892009973526001,8668.1201171875,526.4390258789062,0.23542200028896332,0.6412649750709534,0.003590000094845891,159.63099670410156,13.089099884033203
2018-03-25,0.9996860027313232,211.78399658203125,0.18460500240325928,8495.7802734375,524.2869873046875,0.2399519979953766,0.6418750286102295,0.003504999913275242,160.08399963378906,12.783100128173828
2018-03-26,1.0034099817276,197.1750030517578,0.1678059995174408,8209.400390625,489.95098876953125,0.228861004114151,0.5994629859924316,0.0032889998983591795,149.2209930419922,12.061400413513184
2018-03-27,1.0016100406646729,187.92999267578125,0.15492600202560425,7833.0400390625,450.1159973144531,0.2160329967737198,0.5779169797897339,0.0031449999660253525,135.7790069580078,11.508299827575684
2018-03-28,0.9992039799690247,199.15899658203125,0.16005800664424896,7954.47998046875,446.27899169921875,0.21925100684165955,0.5780019760131836,0.003140999935567379,131.7469940185547,11.640399932861328
2018-03-29,0.9986230134963989,176.86199951171875,0.14688199758529663,7165.7001953125,385.9679870605469,0.19081899523735046,0.5115110278129578,0.002827000105753541,114.67900085449219,10.196100234985352
2018-03-30,0.9989429712295532,172.36300659179688,0.14720900356769562,6890.52001953125,394.6449890136719,0.18873299658298492,0.509564995765686,0.0027630000840872526,118.5979995727539,10.3503999710083
2018-03-31,1.0007699728012085,179.55999755859375,0.15591900050640106,6973.52978515625,396.4570007324219,0.20677800476551056,0.5123530030250549,0.002819000044837594,116.60700225830078,11.055899620056152
2018-04-01,0.999809980392456,175.50799560546875,0.1507679969072342,6844.22998046875,379.60699462890625,0.2065819948911667,0.4850809872150421,0.002718999981880188,115.22200012207031,11.066200256347656
2018-04-02,1.0001300573349,177.5070037841797,0.15638500452041626,7083.7998046875,386.42498779296875,0.2248779982328415,0.5006880164146423,0.0027970001101493835,119.30599975585938,12.620699882507324
2018-04-03,1.0003700256347656,189.53500366210938,0.17244699597358704,7456.10986328125,416.89300537109375,0.23569099605083466,0.5580440163612366,0.0029800001066178083,134.47000122070312,13.360699653625488
2018-04-04,1.000830054283142,170.1009979248047,0.1553560048341751,6853.83984375,380.5429992675781,0.20410799980163574,0.5016310214996338,0.0027699999045580626,118.41200256347656,12.190400123596191
2018-04-05,1.0025299787521362,173.3090057373047,0.14875799417495728,6811.47021484375,383.23199462890625,0.19794000685214996,0.49580100178718567,0.002713999943807721,119.13099670410156,12.45359992980957
2018-04-06,1.0010900497436523,162.00399780273438,0.14445100724697113,6636.31982421875,370.2850036621094,0.1933169960975647,0.4764310121536255,0.0026700000744313,113.15499877929688,12.258399963378906
2018-04-07,0.9996439814567566,170.12399291992188,0.1487939953804016,6911.08984375,385.3139953613281,0.2018589973449707,0.48786699771881104,0.0028019999153912067,116.26000213623047,12.455699920654297
2018-04-08,0.9968090057373047,173.9709930419922,0.1565990000963211,7023.52001953125,400.50799560546875,0.20637699961662292,0.5003979802131653,0.0028429999947547913,117.6709976196289,12.117600440979004
2018-04-09,0.9975550174713135,167.06500244140625,0.15310600399971008,6770.72998046875,398.5260009765625,0.19733299314975739,0.4918549954891205,0.0027630000840872526,114.98999786376953,11.868300437927246
